,ano,bloco,talhao,corte,tch_bloco
18050,2022,132F0014,3,3,52.77
18051,2022,303F0501,1,18,122.88
18052,2022,601F0381,16,3,107.34
18053,2022,302F0396,20,2,76.47
18054,2022,604F0020,52,4,77.68
18055,2022,121F0001,17,4,57.23
18056,2022,125F0035,6,4,62.62
18057,2022,125P2416,1,4,48.67
18058,2022,112P1240,3,4,41.83
18059,2022,121P2139,7,2,98.11
18060,2022,111F0025,1,9,51.01
18061,2022,521F0086,8,8,45.88
18062,2022,517P0042,5,4,64.67
18063,2022,310P0048,8,2,83.67
18064,2022,410P0037,5,5,39.9
18065,2022,112P1275,1,18,91.34
18066,2022,143P4233,6,18,146.61
18067,2022,605P0324,1,18,106.46
18068,2022,226P2687,1,4,42.63
18069,2022,225P2539,1,18,79.52
18070,2022,232P3016,3,18,99.17
18071,2022,601F0107,2,5,72.38
18072,2022,606F0137,23,2,96.68
18073,2022,602F0001,4,9,62.84
18074,2022,121P2107,3,5,63.26
18075,2022,117P1748,5,4,61.24
18076,2022,125P2414,9,2,99.84
18077,2022,308P0017,2,3,57.15
18078,2022,303F0470,2,9,71.94
18079,2022,517P0041,2,2,109.87
18080,2022,414P0063,13,18,138.74
18081,2022,601F0113,1,18,88.92
18082,2022,222P2247,9,2,80.76
18083,2022,222P2247,4,2,83.95
18084,2022,222P2349,4,2,75.59
18085,2022,221F0056,1,3,72.14
18086,2022,226P2675,2,18,97.37
18087,2022,111F0089,1,5,63.93
18088,2022,602F0003,8,18,77.3
18089,2022,302F0018,1,2,102.63
18090,2022,602F0001,23,18,110.84
18091,2022,143P4241,3,3,46.18
18092,2022,117P1503,2,3,78.07
18093,2022,522P0052,3,5,64.96
18094,2022,310P0034,6,5,88.52
18095,2022,116P1240,2,2,59.79
18096,2022,117P1541,1,18,145.0
18097,2022,601F0131,1,18,72.19
18098,2022,238P3921,1,3,48.16
18099,2022,221F0070,2,2,84.28
18100,2022,409P0030,18,2,60.13
18101,2022,112F0045,22,4,49.5
18102,2022,310F0387,14,18,93.01
18103,2022,302F0396,23,2,78.42
18104,2022,604F0020,11,3,72.43
18105,2022,124F0004,4,4,16.83
18106,2022,112F0010,11,9,13.89
18107,2022,134P3450,2,5,43.32
18108,2022,117P1754,2,2,110.23
18109,2022,111F0025,6,5,64.79
18110,2022,517F0684,2,5,74.88
18111,2022,112F0115,27,3,69.09
18112,2022,310P0048,1,2,83.67
18113,2022,414F0003,41,7,53.61
18114,2022,135F0015,23,2,88.28
18115,2022,414P0063,9,18,138.74
18116,2022,221F0020,1,4,35.53
18117,2022,111F0074,7,18,104.74
18118,2022,111F0004,89,5,58.16
18119,2022,141F0002,76,9,41.65
18120,2022,112F0010,2,4,7.7
18121,2022,124P2450,2,3,87.47
18122,2022,520F0006,1,5,64.32
18123,2022,310P0038,4,2,80.71
18124,2022,410P0018,5,5,52.06
18125,2022,411P0028,1,18,154.53
18126,2022,111F0121,4,7,196.25
18127,2022,226P2671,10,5,54.64
18128,2022,132F0014,1,5,42.95
18129,2022,112F0040,1,18,129.84
18130,2022,602F0138,3,2,299.94
18131,2022,601F0042,12,4,93.92
18132,2022,604F0020,46,3,73.48
18133,2022,606F0010,19,6,82.3
18134,2022,124F0004,7,4,16.83
18135,2022,111F0002,30,2,128.85
18136,2022,302F0833,11,5,58.72
18137,2022,301P0026,2,5,72.46
18138,2022,411P0026,1,2,102.47
18139,2022,521F0037,17,18,197.11
18140,2022,111F0019,12,2,84.21
18141,2022,111F0074,2,18,104.74
18142,2022,302F0524,28,3,107.12
18143,2022,112F0072,1,18,127.83
18144,2022,601F0471,1,5,47.6
18145,2022,601F0433,2,4,36.0
18146,2022,601F0340,4,3,48.67
18147,2022,302F0006,18,3,47.98
18148,2022,113F0011,2,4,72.47
18149,2022,125F0005,6,5,46.11
18150,2022,110F0010,2,6,76.31
18151,2022,110F0007,55,6,86.62
18152,2022,116P1610,16,3,54.07
18153,2022,131P3131,1,2,84.71
18154,2022,111F0012,39,4,74.81
18155,2022,521F0086,10,8,45.88
18156,2022,302F0459,1,4,95.9
18157,2022,408P0023,6,3,109.8
18158,2022,110P1140,3,18,149.56
18159,2022,410P0016,2,5,72.33
18160,2022,521P0008,5,18,136.35
18161,2022,522P0063,16,18,135.15
18162,2022,302F0015,2,2,76.02
18163,2022,123F0055,1,18,39.47
18164,2022,222P2231,2,5,42.87
18165,2022,112F0045,5,18,109.51
18166,2022,606P0308,8,7,52.23
18167,2022,112P1230,2,3,55.09
18168,2022,141P4139,2,7,78.8
18169,2022,141P4137,2,6,40.39
18170,2022,123P2384,4,5,58.48
18171,2022,117P1740,1,2,91.12
18172,2022,135F0007,51,3,42.87
18173,2022,521F0035,6,5,85.11
18174,2022,308P0065,4,2,130.0
18175,2022,601F0073,7,3,55.92
18176,2022,123F0023,3,5,23.21
18177,2022,407F0002,1,18,171.75
18178,2022,221F0024,3,4,43.34
18179,2022,238P3847,2,18,123.35
18180,2022,112F0045,4,18,109.5
18181,2022,302F0313,29,7,83.11
18182,2022,302F0857,7,18,101.3
18183,2022,602F0147,3,2,76.04
18184,2022,601F0023,4,7,87.73
18185,2022,606F0010,18,6,82.3
18186,2022,601P0317,6,7,43.0
18187,2022,124F0004,5,4,16.83
18188,2022,110P1129,2,4,57.31
18189,2022,521F0139,6,9,131.01
18190,2022,308P0066,6,2,88.54
18191,2022,409P0045,4,2,90.66
18192,2022,110P1140,12,18,151.97
18193,2022,601F0073,3,3,55.92
18194,2022,134F0033,7,2,78.42
18195,2022,220P2006,11,3,68.84
18196,2022,226P2688,4,4,30.07
18197,2022,111F0061,4,9,80.07
18198,2022,110F0001,39,6,48.55
18199,2022,112P1265,2,4,42.97
18200,2022,112P1240,12,4,41.82
18201,2022,121P2144,3,3,183.35
18202,2022,411P0021,1,5,46.77
18203,2022,134P1507,3,6,25.68
18204,2022,302P0018,7,4,69.16
18205,2022,123P2320,1,2,65.12
18206,2022,117P1720,2,2,84.83
18207,2022,117P1720,9,2,84.83
18208,2022,302P0025,6,2,68.33
18209,2022,522P0063,13,18,137.21
18210,2022,308P0051,15,18,120.99
18211,2022,522F0046,2,18,129.95
18212,2022,226P2656,20,6,48.61
18213,2022,221P2115,1,2,75.1
18214,2022,220P2925,2,18,95.81
18215,2022,303F0434,18,8,108.79
18216,2022,111F0004,41,18,189.52
18217,2022,604F0020,16,2,92.38
18218,2022,111F0087,3,18,117.58
18219,2022,112F0010,22,6,27.79
18220,2022,134P3442,8,4,45.93
18221,2022,134P3417,6,4,54.36
18222,2022,309P0066,1,2,75.31
18223,2022,410P0017,3,5,44.86
18224,2022,409F0001,11,6,62.65
18225,2022,411P0015,1,18,137.96
18226,2022,235P3555,1,4,38.76
18227,2022,222P2301,6,9,43.81
18228,2022,221P3443,1,3,70.16
18229,2022,113F0005,4,2,94.34
18230,2022,518F0017,9,3,96.42
18231,2022,414F0002,23,5,55.56
18232,2022,410P0082,1,3,72.64
18233,2022,410P0056,6,2,145.58
18234,2022,112F0051,8,18,118.96
18235,2022,112F0081,2,18,110.36
18236,2022,601P0337,6,7,84.47
18237,2022,123F0021,2,3,60.11
18238,2022,143P4221,3,2,102.9
18239,2022,517F0057,2,4,66.99
18240,2022,310F0870,5,4,64.65
18241,2022,303F0360,1,2,98.49
18242,2022,414P0037,4,6,50.28
18243,2022,602F0069,43,18,126.62
18244,2022,302F0531,2,4,32.27
18245,2022,302F0582,25,3,111.55
18246,2022,606F0017,11,3,73.1
18247,2022,602P0340,4,7,87.43
18248,2022,116F0044,10,5,70.75
18249,2022,112F0036,19,4,69.79
18250,2022,125P2464,2,4,35.41
18251,2022,221F0051,1,2,143.78
18252,2022,225P2541,2,3,52.21
18253,2022,111F0012,1,2,85.86
18254,2022,517P0024,5,6,53.19
18255,2022,521P0007,5,2,133.48
18256,2022,302P0022,5,7,91.25
18257,2022,135F0015,32,5,39.06
18258,2022,310F0387,29,3,61.3
18259,2022,112F0005,36,18,131.97
18260,2022,123P2336,3,3,68.06
18261,2022,143P4213,4,5,66.49
18262,2022,220F0007,1,3,49.87
18263,2022,238P3862,1,4,33.86
18264,2022,220P2020,6,5,52.09
18265,2022,117P1504,5,3,56.6
18266,2022,521F0137,1,2,85.5
18267,2022,410P0064,7,3,64.54
18268,2022,517P0095,5,18,106.22
18269,2022,110F0007,51,18,104.21
18270,2022,602F0020,5,4,98.77
18271,2022,123F0030,6,18,135.9
18272,2022,143F0011,1,3,51.27
18273,2022,110F0007,18,3,65.58
18274,2022,117F0010,1,9,19.53
18275,2022,141P4140,1,6,44.19
18276,2022,141P4137,7,6,111.25
18277,2022,117P1745,3,2,107.5
18278,2022,111F0025,12,3,96.51
18279,2022,111F0012,32,3,46.26
18280,2022,517P0077,5,5,97.21
18281,2022,309P0010,1,4,51.09
18282,2022,410P0074,2,3,84.68
18283,2022,116P1913,4,18,200.0
18284,2022,601P0312,22,18,136.74
18285,2022,125F0065,4,18,190.15
18286,2022,111F0004,87,6,44.41
18287,2022,302F0626,4,18,109.11
18288,2022,407F0001,8,2,90.9
18289,2022,117F0008,1,3,49.53
18290,2022,113F0014,18,6,59.2
18291,2022,112F0025,45,2,66.01
18292,2022,134P3447,1,4,57.96
18293,2022,132P3207,9,5,46.91
18294,2022,520F0012,8,9,73.04
18295,2022,414P0055,6,6,46.17
18296,2022,601F0128,7,5,40.94
18297,2022,310F0387,38,4,45.8
18298,2022,131F0031,6,18,118.84
18299,2022,302F0616,12,18,188.09
18300,2022,606P0330,3,3,76.66
18301,2022,602F0001,9,18,125.67
18302,2022,125F0052,5,2,164.43
18303,2022,112P1258,1,3,78.26
18304,2022,117P1524,6,4,51.37
18305,2022,222P2267,2,18,105.67
18306,2022,222P2281,1,4,73.21
18307,2022,133P3328,1,2,90.24
18308,2022,310P0038,2,2,80.71
18309,2022,408P0004,13,5,56.32
18310,2022,522P0063,15,18,135.15
18311,2022,414P0063,20,18,138.75
18312,2022,605F0600,2,9,71.01
18313,2022,111F0004,63,9,33.83
18314,2022,602F0003,5,18,81.26
18315,2022,601F0424,1,3,64.02
18316,2022,123F0039,1,4,49.63
18317,2022,310P0024,4,2,72.43
18318,2022,112F0036,21,3,109.65
18319,2022,143P4234,2,4,65.1
18320,2022,226P2615,3,18,44.54
18321,2022,225P2677,12,5,57.21
18322,2022,522P0020,4,3,83.61
18323,2022,301F0198,4,4,61.0
18324,2022,309P0011,2,2,160.81
18325,2022,111F0104,3,3,80.48
18326,2022,308P0065,7,2,128.4
18327,2022,310P0031,2,2,179.68
18328,2022,414F0003,54,5,48.76
18329,2022,606F0009,11,7,72.99
18330,2022,113F0011,26,3,80.27
18331,2022,235P3575,1,4,39.06
18332,2022,302F0466,3,5,68.48
18333,2022,303F0423,3,9,105.99
18334,2022,407P0037,9,3,77.29
18335,2022,134P3406,2,18,79.96
18336,2022,123P2303,5,18,139.43
18337,2022,517P0046,6,18,92.66
18338,2022,143P4241,2,3,46.18
18339,2022,225P2543,3,18,137.32
18340,2022,222P2227,1,6,29.52
18341,2022,125P2480,3,2,105.27
18342,2022,113F0012,30,9,60.0
18343,2022,310P0048,26,2,83.32
18344,2022,135F0013,17,4,64.29
18345,2022,409P0022,1,2,31.16
18346,2022,116F0048,1,3,149.4
18347,2022,602F0020,22,4,88.22
18348,2022,123F0030,7,18,135.9
18349,2022,310F0387,9,18,93.01
18350,2022,601F0470,2,18,137.93
18351,2022,601F0115,12,9,60.97
18352,2022,601P0313,21,7,81.45
18353,2022,605P0327,3,2,97.69
18354,2022,131P3116,1,3,68.99
18355,2022,132P3203,2,5,36.23
18356,2022,222P2221,1,3,65.12
18357,2022,226P2536,1,3,54.76
18358,2022,410P0017,1,5,44.86
18359,2022,143P4361,1,18,154.54
18360,2022,517P0095,2,18,106.22
18361,2022,414P0070,14,18,116.76
18362,2022,602F0020,4,8,90.79
18363,2022,125F0004,6,18,96.42
18364,2022,131F0031,3,18,118.84
18365,2022,601F0377,11,4,87.05
18366,2022,602P0313,3,2,97.06
18367,2022,110F0001,37,6,84.43
18368,2022,301F0433,19,18,129.18
18369,2022,521F0035,18,5,85.11
18370,2022,521F0141,12,7,43.3
18371,2022,517P0041,7,2,89.97
18372,2022,301F0667,1,4,73.23
18373,2022,407P0037,8,3,77.28
18374,2022,411P0026,9,2,103.13
18375,2022,134F0033,9,2,78.43
18376,2022,301F0363,7,18,47.82
18377,2022,520F0017,2,18,80.03
18378,2022,110P1102,4,3,80.01
18379,2022,226P2679,4,5,94.41
18380,2022,226P2624,1,4,33.47
18381,2022,301P0046,1,3,50.25
18382,2022,409F0001,1,4,59.41
18383,2022,135F0015,3,2,62.73
18384,2022,117P1541,3,18,145.0
18385,2022,132F0014,4,3,51.54
18386,2022,123F0046,5,3,50.38
18387,2022,302F0582,4,3,80.19
18388,2022,521F0063,1,18,112.15
18389,2022,407F0001,10,6,48.89
18390,2022,606F0166,28,3,47.81
18391,2022,603F0020,2,2,97.4
18392,2022,601P0317,2,7,43.0
18393,2022,141F0002,26,8,62.11
18394,2022,132F0019,5,3,76.01
18395,2022,143P4239,2,3,46.18
18396,2022,117P1757,6,3,101.18
18397,2022,238P3838,6,18,109.1
18398,2022,224P2404,4,5,280.69
18399,2022,221P3402,3,3,70.16
18400,2022,111F0025,8,9,57.91
18401,2022,517F0037,1,2,62.89
18402,2022,112F0115,13,4,69.85
18403,2022,410P0002,4,3,54.03
18404,2022,302F0015,20,6,57.77
18405,2022,110F0002,90,4,55.95
18406,2022,302F0300,20,3,238.45
18407,2022,302F0857,2,18,124.96
18408,2022,601F0458,1,5,50.52
18409,2022,601P0042,26,4,94.26
18410,2022,112F0036,11,5,61.74
18411,2022,123P2357,2,4,52.41
18412,2022,220P2874,2,5,45.21
18413,2022,224P2346,4,5,4.73
18414,2022,521F0141,10,7,43.3
18415,2022,517P0090,2,4,46.97
18416,2022,308P0022,5,2,63.45
18417,2022,302F0424,10,8,66.07
18418,2022,302F0361,6,7,58.37
18419,2022,302F0344,106,4,89.5
18420,2022,517P0050,2,18,113.49
18421,2022,125F0024,35,4,48.74
18422,2022,601F0187,4,9,73.03
18423,2022,601P0337,3,7,84.47
18424,2022,113F0011,10,4,77.37
18425,2022,110F0003,9,3,102.03
18426,2022,123P2389,1,4,61.37
18427,2022,123P2313,2,4,44.1
18428,2022,143P4332,2,2,45.17
18429,2022,117P1513,4,2,85.16
18430,2022,133P3328,2,2,90.25
18431,2022,518F0012,4,9,78.12
18432,2022,521P0007,2,2,133.48
18433,2022,301F0667,3,4,73.23
18434,2022,302F0344,101,5,223.09
18435,2022,310P0048,34,2,83.32
18436,2022,522P0062,2,18,92.7
18437,2022,125F0063,12,18,97.23
18438,2022,310F0387,42,18,93.01
18439,2022,302F0252,31,3,110.68
18440,2022,602F0534,7,8,59.09
18441,2022,601F0434,6,3,116.78
18442,2022,111F0054,1,7,39.7
18443,2022,116F0029,4,5,41.34
18444,2022,131P3116,4,3,68.99
18445,2022,221F0045,1,18,117.75
18446,2022,235P3575,3,4,44.64
18447,2022,110F0002,118,6,31.08
18448,2022,601F0218,1,6,76.93
18449,2022,141P4141,1,4,30.91
18450,2022,124P2432,4,3,54.77
18451,2022,117P1522,4,2,106.05
18452,2022,113F0005,19,18,130.32
18453,2022,308P0061,1,3,48.54
18454,2022,310P0048,14,2,83.32
18455,2022,123F0013,2,18,137.87
18456,2022,308P0066,2,2,88.54
18457,2022,409P0025,6,2,62.33
18458,2022,222P2265,1,3,71.77
18459,2022,226P2629,1,4,44.21
18460,2022,409P0030,12,2,60.13
18461,2022,225P2511,4,18,116.19
18462,2022,125F0063,11,2,70.99
18463,2022,606F0009,9,18,151.6
18464,2022,302F0252,98,6,52.68
18465,2022,302F0828,2,18,118.97
18466,2022,603F0440,2,5,62.64
18467,2022,111F0096,1,3,61.69
18468,2022,517P0024,4,6,53.2
18469,2022,113P1317,4,2,56.9
18470,2022,117P1754,5,2,110.23
18471,2022,113F0012,25,5,70.39
18472,2022,522P0009,2,5,45.46
18473,2022,521P0008,6,18,136.35
18474,2022,123P2303,6,18,278.56
18475,2022,517P0029,8,5,74.15
18476,2022,302F0582,35,3,88.84
18477,2022,123F0013,3,18,137.87
18478,2022,112F0005,21,3,69.85
18479,2022,302F0313,36,4,61.23
18480,2022,310F0870,4,4,64.66
18481,2022,303F0360,2,2,98.49
18482,2022,310P0048,7,2,83.67
18483,2022,409F0001,12,3,65.22
18484,2022,411P0025,1,18,136.71
18485,2022,517P0025,1,18,128.46
18486,2022,235F0005,1,18,748.03
18487,2022,235F0004,2,18,28.73
18488,2022,222P2301,10,9,43.81
18489,2022,125F0065,3,9,55.32
18490,2022,302F0582,38,2,89.92
18491,2022,111F0004,26,2,104.46
18492,2022,517F0042,4,18,135.92
18493,2022,601F0172,19,3,28.46
18494,2022,112F0036,8,5,61.74
18495,2022,112F0053,4,3,74.07
18496,2022,113F0014,1,7,59.2
18497,2022,132P3207,7,5,46.91
18498,2022,132P3203,8,5,38.25
18499,2022,121P2102,8,5,79.69
18500,2022,123P2319,1,2,82.36
18501,2022,143F0001,12,3,45.19
18502,2022,122P2215,1,18,206.68
18503,2022,222P2275,1,6,50.81
18504,2022,302F0252,38,18,129.72
18505,2022,605F0009,7,6,122.24
18506,2022,603F0020,3,5,76.13
18507,2022,603F0020,11,3,89.57
18508,2022,606F0010,62,4,110.83
18509,2022,110F0009,25,3,70.45
18510,2022,125F0002,1,4,49.78
18511,2022,111F0085,5,4,34.07
18512,2022,111F0031,16,7,71.98
18513,2022,117P1744,1,3,63.76
18514,2022,110P1123,3,3,94.68
18515,2022,116P1611,4,2,54.88
18516,2022,517F0031,9,4,78.2
18517,2022,517P0064,1,7,28.61
18518,2022,302F0354,2,4,83.38
18519,2022,112F0115,36,3,60.65
18520,2022,301P0026,5,5,72.46
18521,2022,414P0050,7,2,243.19
18522,2022,410P0056,4,2,72.79
18523,2022,112P1238,3,18,100.83
18524,2022,134P1502,3,18,128.68
18525,2022,522F0046,8,18,165.58
18526,2022,522F0046,7,18,165.58
18527,2022,302F0531,4,9,30.32
18528,2022,226P2633,5,5,72.49
18529,2022,226P2688,3,4,30.07
18530,2022,225P2677,17,5,57.21
18531,2022,222P2211,3,18,128.01
18532,2022,602F0147,1,2,76.02
18533,2022,601F0023,6,7,90.11
18534,2022,606F0010,54,5,91.07
18535,2022,606F0137,27,4,77.97
18536,2022,601F0009,3,2,77.98
18537,2022,125F0041,2,3,77.7
18538,2022,134P3447,5,4,57.96
18539,2022,141P4140,6,6,44.19
18540,2022,410P0018,7,5,52.06
18541,2022,410P0054,5,2,74.44
18542,2022,122P2222,12,18,149.86
18543,2022,407F0001,4,3,75.76
18544,2022,606F0177,21,3,147.46
18545,2022,605P0316,2,2,60.39
18546,2022,131F0012,2,2,89.44
18547,2022,116F0025,1,2,91.8
18548,2022,132P3207,2,5,46.91
18549,2022,520F0008,7,4,83.86
18550,2022,521P0007,7,2,133.48
18551,2022,414P0071,1,3,79.73
18552,2022,603P0360,2,18,103.01
18553,2022,414P0040,2,18,118.46
18554,2022,601F0187,5,18,77.9
18555,2022,226P2633,3,5,36.25
18556,2022,146F0005,9,2,60.03
18557,2022,145P4525,2,2,93.14
18558,2022,225P2511,1,18,110.67
18559,2022,302F0004,2,2,78.09
18560,2022,113F0011,24,3,74.86
18561,2022,123F0043,2,4,54.9
18562,2022,134P3447,3,4,57.96
18563,2022,124P2432,2,3,54.77
18564,2022,522F0005,2,9,215.51
18565,2022,522P0052,4,5,64.96
18566,2022,303F0432,2,8,81.0
18567,2022,414P0036,1,2,123.45
18568,2022,111F0031,28,18,125.51
18569,2022,522F0046,5,18,127.76
18570,2022,602F0020,14,6,89.79
18571,2022,220P2881,2,4,80.86
18572,2022,226P2691,1,4,42.48
18573,2022,226P2613,1,2,55.24
18574,2022,606F0170,1,6,77.63
18575,2022,601F0496,4,5,81.63
18576,2022,141F0002,106,9,61.78
18577,2022,121P2103,2,4,64.15
18578,2022,121P2111,3,3,84.16
18579,2022,517P0072,5,6,68.53
18580,2022,602F0126,2,18,178.2
18581,2022,226P2632,2,2,69.07
18582,2022,235P3535,3,18,125.52
18583,2022,133F0015,38,18,89.71
18584,2022,111F0004,21,4,70.0
18585,2022,302F0300,1,2,78.68
18586,2022,302F0311,10,2,91.72
18587,2022,302F0396,18,2,78.43
18588,2022,602F0069,1,9,73.53
18589,2022,601F0192,4,3,90.98
18590,2022,606F0024,32,2,86.19
18591,2022,113F0010,36,4,76.43
18592,2022,123P2339,2,5,80.33
18593,2022,131P3113,6,2,81.73
18594,2022,517F0089,1,8,131.14
18595,2022,303F0418,5,9,114.75
18596,2022,310P0034,4,5,88.53
18597,2022,414P0055,3,6,46.17
18598,2022,414P0020,2,2,94.67
18599,2022,606F0166,2,18,77.02
18600,2022,235P3567,2,4,29.9
18601,2022,124F0029,2,2,96.23
18602,2022,303F0434,40,6,77.06
18603,2022,601F0043,16,7,87.02
18604,2022,605P0301,3,5,56.29
18605,2022,110F0003,2,3,84.14
18606,2022,121F0001,1,5,57.23
18607,2022,113F0015,4,9,42.36
18608,2022,517P0041,6,2,96.0
18609,2022,301F0265,7,6,52.15
18610,2022,301P0046,4,3,62.08
18611,2022,226P2676,1,18,135.4
18612,2022,220P2006,10,3,68.84
18613,2022,409P0030,15,2,60.13
18614,2022,303F0434,22,5,334.84
18615,2022,606F0017,49,5,66.06
18616,2022,601F0072,4,6,59.49
18617,2022,112F0063,1,2,109.96
18618,2022,143P4209,6,2,87.41
18619,2022,604F0448,19,6,60.74
18620,2022,123P2325,3,18,92.44
18621,2022,517P0025,5,18,128.46
18622,2022,222P2222,1,3,71.03
18623,2022,220P2870,3,18,76.54
18624,2022,310F0387,25,2,94.13
18625,2022,602F0532,3,2,107.99
18626,2022,601F0147,7,3,64.2
18627,2022,605P0357,27,4,49.01
18628,2022,521F0080,3,7,66.67
18629,2022,517P0042,3,4,87.16
18630,2022,518F0017,11,3,106.28
18631,2022,302F0527,4,7,61.08
18632,2022,302F0344,109,7,143.5
18633,2022,308P0054,4,2,74.59
18634,2022,410P0082,15,3,69.93
18635,2022,135F0015,27,2,67.58
18636,2022,521P0008,4,18,136.35
18637,2022,414P0070,1,18,116.76
18638,2022,602F0020,3,18,136.44
18639,2022,602F0126,16,6,93.66
18640,2022,221F0019,3,3,28.92
18641,2022,112F0005,17,3,48.74
18642,2022,302F0300,43,9,178.06
18643,2022,225P2549,2,4,71.73
18644,2022,112F0029,1,5,70.77
18645,2022,131F0011,1,2,20.43
18646,2022,517P0072,3,6,68.54
18647,2022,123P2325,1,18,92.44
18648,2022,222P2344,2,5,22.1
18649,2022,113F0011,29,3,80.27
18650,2022,111F0079,5,4,60.62
18651,2022,123F0031,3,7,38.27
18652,2022,518F0008,3,7,77.85
18653,2022,310P0034,5,5,88.53
18654,2022,310P0035,1,2,90.89
18655,2022,407P0015,8,3,50.94
18656,2022,116P1913,11,18,100.11
18657,2022,125F0064,4,18,141.58
18658,2022,235P3567,1,4,29.9
18659,2022,145P4545,5,5,61.03
18660,2022,121P2127,4,4,48.37
18661,2022,116P1611,8,2,54.88
18662,2022,517P0078,3,6,64.8
18663,2022,303P0020,14,3,113.61
18664,2022,301P0043,1,5,60.46
18665,2022,414F0003,19,4,54.17
18666,2022,226P2540,1,3,71.2
18667,2022,220P2850,1,3,57.88
18668,2022,131P3162,1,18,151.35
18669,2022,522P0022,6,18,97.25
18670,2022,116F0006,1,18,91.08
18671,2022,601F0381,14,18,143.13
18672,2022,302F0607,1,18,38.48
18673,2022,601P0040,4,6,72.81
18674,2022,111F0071,1,18,100.52
18675,2022,110F0015,2,6,41.0
18676,2022,235P3535,4,18,125.52
18677,2022,224P2343,4,5,45.84
18678,2022,238P3915,1,4,53.94
18679,2022,225P2577,1,18,123.59
18680,2022,308P0051,9,18,121.0
18681,2022,603F0491,4,2,81.79
18682,2022,606F0017,2,4,66.07
18683,2022,601F0046,6,2,66.28
18684,2022,134F0005,4,3,82.13
18685,2022,111F0097,2,3,91.3
18686,2022,116P1611,6,2,122.92
18687,2022,522F0028,2,2,48.75
18688,2022,521F0141,5,7,42.55
18689,2022,308P0021,11,3,66.14
18690,2022,302F0018,3,2,102.63
18691,2022,301P0038,1,5,60.46
18692,2022,225P2530,1,3,60.86
18693,2022,232P3014,2,18,86.01
18694,2022,414F0003,18,4,51.59
18695,2022,221P3134,1,18,114.38
18696,2022,220P2019,2,18,506.23
18697,2022,310F0387,47,18,93.01
18698,2022,409F0001,10,6,67.4
18699,2022,606F0026,4,18,67.11
18700,2022,112F0051,11,18,118.96
18701,2022,302F0252,106,6,52.68
18702,2022,603P0333,8,5,59.94
18703,2022,111F0103,3,3,78.8
18704,2022,117P1524,11,4,51.37
18705,2022,123P2328,2,2,129.73
18706,2022,116P1609,6,2,83.77
18707,2022,522F0004,1,4,36.52
18708,2022,301P0026,16,5,74.56
18709,2022,238P3907,3,5,51.51
18710,2022,226P2630,1,4,40.16
18711,2022,225P2677,4,5,57.2
18712,2022,310P0031,1,2,179.68
18713,2022,414P0030,2,18,155.78
18714,2022,601F0377,108,18,87.05
18715,2022,605F0014,8,4,93.5
18716,2022,111F0004,28,18,121.59
18717,2022,302F0396,7,2,80.38
18718,2022,601F0377,14,5,276.29
18719,2022,603F0020,34,18,115.89
18720,2022,117F0007,5,3,65.59
18721,2022,141F0002,132,9,50.54
18722,2022,520F0005,6,6,53.68
18723,2022,521F0062,3,4,58.3
18724,2022,518F0017,2,3,96.42
18725,2022,301F0307,11,3,84.43
18726,2022,222P2228,4,18,107.53
18727,2022,145P4545,3,5,61.03
18728,2022,522P0063,19,18,140.58
18729,2022,522F0033,2,18,131.98
18730,2022,604F0448,2,18,132.52
18731,2022,116P1247,2,3,59.05
18732,2022,308P0001,4,5,41.23
18733,2022,410P0026,1,2,87.61
18734,2022,226P2686,1,4,41.04
18735,2022,225P2677,10,5,57.21
18736,2022,410P0016,3,5,72.16
18737,2022,135F0015,25,5,43.94
18738,2022,407P0033,2,18,106.12
18739,2022,414P0063,8,18,138.74
18740,2022,133F0015,6,2,38.62
18741,2022,125F0024,10,4,61.77
18742,2022,111F0014,21,3,71.63
18743,2022,521P0006,3,4,60.64
18744,2022,517P0079,4,6,69.75
18745,2022,302F0424,8,8,66.12
18746,2022,302F0361,8,4,59.35
18747,2022,310P0041,1,2,76.67
18748,2022,225P2511,11,18,116.19
18749,2022,414P0011,4,18,125.04
18750,2022,225P2527,2,18,125.57
18751,2022,414P0009,4,7,91.43
18752,2022,133P1233,1,18,120.67
18753,2022,111F0107,16,2,71.27
18754,2022,310F0387,43,18,93.01
18755,2022,301F0363,4,18,300.39
18756,2022,601F0469,1,2,96.66
18757,2022,606F0137,20,4,75.89
18758,2022,111F0075,13,4,54.79
18759,2022,110F0038,7,8,63.46
18760,2022,123P2336,2,3,68.07
18761,2022,117P1757,7,3,101.18
18762,2022,122P2201,2,5,73.18
18763,2022,123P2350,11,2,93.68
18764,2022,301F0433,4,4,79.51
18765,2022,222P2301,9,9,43.81
18766,2022,221P2107,1,2,107.97
18767,2022,132P3214,18,18,117.75
18768,2022,407P0033,3,18,106.12
18769,2022,113F0011,18,9,55.24
18770,2022,302F0582,29,2,85.59
18771,2022,302F0252,50,2,69.2
18772,2022,110F0014,1,3,76.03
18773,2022,116P1610,3,3,54.07
18774,2022,141P4141,2,4,30.91
18775,2022,135P3553,2,5,60.15
18776,2022,301P0010,14,3,92.9
18777,2022,221P2116,2,2,75.1
18778,2022,116P1234,3,2,68.13
18779,2022,308P0066,1,2,88.54
18780,2022,410P0018,8,5,52.06
18781,2022,408P0004,8,5,56.32
18782,2022,605F0009,10,18,82.41
18783,2022,117P1512,2,3,52.48
18784,2022,121P2139,12,2,98.12
